id,title,category_id,category_name,price,base_price,available_quantity,sold_quantity,status,condition,permalink,catalog_listing,listing_type_id,shipping_mode,shipping_logistic_type,seller_custom_field,warranty,brand,gtin,attributes,health,date_created,last_updated,estoque_atual,vendidos_total,giro_estimado,status_estoque
MLB6143654684,Kit Junta Aço Motor Superior Meriva Corsa Palio Doblo 1.8 8,MLB193478,Juntas,173.94,173.94,10,0,closed,new,https://internal-shop.mercadoshops.com.br/MLB-6143654684-kit-junta-aco-motor-superior-meriva-corsa-palio-doblo-18-8-_JM,False,gold_pro,me2,xd_drop_off,,Garantia de fábrica: 90 dias,Bastos Juntas,,"[{""id"": ""SELLER_PACKAGE_TYPE"", ""name"": ""Tipo da embalagem do vendor"", ""value_id"": ""47115156"", ""value_name"": ""Com embalagem adicional"", ""values"": [{""id"": ""47115156"", ""name"": ""Com embalagem adicional"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""BRAND"", ""name"": ""Marca"", ""value_id"": ""17196402"", ""value_name"": ""Bastos Juntas"", ""values"": [{""id"": ""17196402"", ""name"": ""Bastos Juntas"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""GASKET_TYPE"", ""name"": ""Tipo de junta"", ""value_id"": ""15283572"", ""value_name"": ""Motor"", ""values"": [{""id"": ""15283572"", ""name"": ""Motor"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""HEAD_BOLTS_INCLUDED"", ""name"": ""Parafusos de cabeçote incluídos"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""IS_KIT"", ""name"": ""É kit"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""ITEM_CONDITION"", ""name"": ""Condição do item"", ""value_id"": ""2230284"", ""value_name"": ""Novo"", ""values"": [{""id"": ""2230284"", ""name"": ""Novo"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""ORIGIN"", ""name"": ""Origem"", ""value_id"": ""97214"", ""value_name"": ""Brasil"", ""values"": [{""id"": ""97214"", ""name"": ""Brasil"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""PART_NUMBER"", ""name"": ""Número de peça"", ""value_id"": ""40663379"", ""value_name"": ""1212117ML"", ""values"": [{""id"": ""40663379"", ""name"": ""1212117ML"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""SELLER_PACKAGE_HEIGHT"", ""name"": ""Altura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""52 cm"", ""values"": [{""id"": null, ""name"": ""52 cm"", ""struct"": {""number"": 52, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_LENGTH"", ""name"": ""Comprimento da embalagem do vendor"", ""value_id"": null, ""value_name"": ""7 cm"", ""values"": [{""id"": null, ""name"": ""7 cm"", ""struct"": {""number"": 7, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WEIGHT"", ""name"": ""Peso da embalagem do vendor"", ""value_id"": null, ""value_name"": ""520 g"", ""values"": [{""id"": null, ""name"": ""520 g"", ""struct"": {""number"": 520, ""unit"": ""g""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WIDTH"", ""name"": ""Largura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""27 cm"", ""values"": [{""id"": null, ""name"": ""27 cm"", ""struct"": {""number"": 27, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_SKU"", ""name"": ""SKU"", ""value_id"": null, ""value_name"": ""1212117ML"", ""values"": [{""id"": null, ""name"": ""1212117ML"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""USE_TYPE"", ""name"": ""Tipo de uso"", ""value_id"": ""2210135"", ""value_name"": ""Regular"", ""values"": [{""id"": ""2210135"", ""name"": ""Regular"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""VEHICLE_TYPE"", ""name"": ""Tipo de veículo"", ""value_id"": ""11377043"", ""value_name"": ""Carro/Caminhonete"", ""values"": [{""id"": ""11377043"", ""name"": ""Carro/Caminhonete"", ""struct"": null}], ""value_type"": ""list""}]",,2026-01-07 18:27:21.754000+00:00,2026-02-05 00:19:33.020000+00:00,10.0,0.0,0.0,estoque normal
MLB6143849282,Junta Tampa Válvula Vectra Astra S10 Zafira 2.0 2.2 2.4 16v,MLB193478,Juntas,65.74,65.74,10,0,closed,new,https://internal-shop.mercadoshops.com.br/MLB-6143849282-junta-tampa-valvula-vectra-astra-s10-zafira-20-22-24-16v-_JM,False,gold_pro,me2,xd_drop_off,,Garantia de fábrica: 90 dias,Bastos Juntas,,"[{""id"": ""SELLER_PACKAGE_TYPE"", ""name"": ""Tipo da embalagem do vendor"", ""value_id"": ""47115156"", ""value_name"": ""Com embalagem adicional"", ""values"": [{""id"": ""47115156"", ""name"": ""Com embalagem adicional"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""BRAND"", ""name"": ""Marca"", ""value_id"": ""17196402"", ""value_name"": ""Bastos Juntas"", ""values"": [{""id"": ""17196402"", ""name"": ""Bastos Juntas"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""GASKET_TYPE"", ""name"": ""Tipo de junta"", ""value_id"": ""15283572"", ""value_name"": ""Motor"", ""values"": [{""id"": ""15283572"", ""name"": ""Motor"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""HEAD_BOLTS_INCLUDED"", ""name"": ""Parafusos de cabeçote incluídos"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""IS_KIT"", ""name"": ""É kit"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""ITEM_CONDITION"", ""name"": ""Condição do item"", ""value_id"": ""2230284"", ""value_name"": ""Novo"", ""values"": [{""id"": ""2230284"", ""name"": ""Novo"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""ORIGIN"", ""name"": ""Origem"", ""value_id"": ""97214"", ""value_name"": ""Brasil"", ""values"": [{""id"": ""97214"", ""name"": ""Brasil"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""PART_NUMBER"", ""name"": ""Número de peça"", ""value_id"": ""47334834"", ""value_name"": ""121713BN"", ""values"": [{""id"": ""47334834"", ""name"": ""121713BN"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""SELLER_PACKAGE_HEIGHT"", ""name"": ""Altura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""26 cm"", ""values"": [{""id"": null, ""name"": ""26 cm"", ""struct"": {""number"": 26, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_LENGTH"", ""name"": ""Comprimento da embalagem do vendor"", ""value_id"": null, ""value_name"": ""4 cm"", ""values"": [{""id"": null, ""name"": ""4 cm"", ""struct"": {""number"": 4, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WEIGHT"", ""name"": ""Peso da embalagem do vendor"", ""value_id"": null, ""value_name"": ""350 g"", ""values"": [{""id"": null, ""name"": ""350 g"", ""struct"": {""number"": 350, ""unit"": ""g""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WIDTH"", ""name"": ""Largura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""21 cm"", ""values"": [{""id"": null, ""name"": ""21 cm"", ""struct"": {""number"": 21, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_SKU"", ""name"": ""SKU"", ""value_id"": null, ""value_name"": ""121713BN"", ""values"": [{""id"": null, ""name"": ""121713BN"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""USE_TYPE"", ""name"": ""Tipo de uso"", ""value_id"": ""2210135"", ""value_name"": ""Regular"", ""values"": [{""id"": ""2210135"", ""name"": ""Regular"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""VEHICLE_TYPE"", ""name"": ""Tipo de veículo"", ""value_id"": ""11377043"", ""value_name"": ""Carro/Caminhonete"", ""values"": [{""id"": ""11377043"", ""name"": ""Carro/Caminhonete"", ""struct"": null}], ""value_type"": ""list""}]",,2026-01-07 18:26:08.810000+00:00,2026-02-05 00:19:32.986000+00:00,10.0,0.0,0.0,estoque normal
MLB6143758462,Junta Da Tampa De Valvula Bor Plast Picanto 08/12 Mtr C4he ,MLB193478,Juntas,111.76,111.76,3,0,closed,new,https://internal-shop.mercadoshops.com.br/MLB-6143758462-junta-da-tampa-de-valvula-bor-plast-picanto-0812-mtr-c4he-_JM,False,gold_pro,me2,xd_drop_off,,Garantia de fábrica: 90 dias,Bastos,,"[{""id"": ""SELLER_PACKAGE_TYPE"", ""name"": ""Tipo da embalagem do vendor"", ""value_id"": ""47115156"", ""value_name"": ""Com embalagem adicional"", ""values"": [{""id"": ""47115156"", ""name"": ""Com embalagem adicional"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""BRAND"", ""name"": ""Marca"", ""value_id"": ""29678926"", ""value_name"": ""Bastos"", ""values"": [{""id"": ""29678926"", ""name"": ""Bastos"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""GASKET_TYPE"", ""name"": ""Tipo de junta"", ""value_id"": ""15283572"", ""value_name"": ""Motor"", ""values"": [{""id"": ""15283572"", ""name"": ""Motor"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""ITEM_CONDITION"", ""name"": ""Condição do item"", ""value_id"": ""2230284"", ""value_name"": ""Novo"", ""values"": [{""id"": ""2230284"", ""name"": ""Novo"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""ORIGIN"", ""name"": ""Origem"", ""value_id"": ""97214"", ""value_name"": ""Brasil"", ""values"": [{""id"": ""97214"", ""name"": ""Brasil"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""PART_NUMBER"", ""name"": ""Número de peça"", ""value_id"": ""46904840"", ""value_name"": ""15175608BN"", ""values"": [{""id"": ""46904840"", ""name"": ""15175608BN"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""SELLER_PACKAGE_HEIGHT"", ""name"": ""Altura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""25 cm"", ""values"": [{""id"": null, ""name"": ""25 cm"", ""struct"": {""number"": 25, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_LENGTH"", ""name"": ""Comprimento da embalagem do vendor"", ""value_id"": null, ""value_name"": ""5 cm"", ""values"": [{""id"": null, ""name"": ""5 cm"", ""struct"": {""number"": 5, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WEIGHT"", ""name"": ""Peso da embalagem do vendor"", ""value_id"": null, ""value_name"": ""200 g"", ""values"": [{""id"": null, ""name"": ""200 g"", ""struct"": {""number"": 200, ""unit"": ""g""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WIDTH"", ""name"": ""Largura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""22 cm"", ""values"": [{""id"": null, ""name"": ""22 cm"", ""struct"": {""number"": 22, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_SKU"", ""name"": ""SKU"", ""value_id"": null, ""value_name"": ""15175608BN"", ""values"": [{""id"": null, ""name"": ""15175608BN"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""USE_TYPE"", ""name"": ""Tipo de uso"", ""value_id"": ""2210135"", ""value_name"": ""Regular"", ""values"": [{""id"": ""2210135"", ""name"": ""Regular"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""VEHICLE_TYPE"", ""name"": ""Tipo de veículo"", ""value_id"": ""11377043"", ""value_name"": ""Carro/Caminhonete"", ""values"": [{""id"": ""11377043"", ""name"": ""Carro/Caminhonete"", ""struct"": null}], ""value_type"": ""list""}]",,2026-01-07 18:23:22.854000+00:00,2026-02-09 22:52:36.665000+00:00,3.0,0.0,0.0,estoque baixo
MLB6143771476,Junta Do Cabecote 3.00mm Citroen C3 1.6 16v 113cv Flex,MLB193478,Juntas,118.43,118.43,9,0,closed,new,https://internal-shop.mercadoshops.com.br/MLB-6143771476-junta-do-cabecote-300mm-citroen-c3-16-16v-113cv-flex-_JM,False,gold_pro,me2,xd_drop_off,,Garantia de fábrica: 90 dias,Bastos,,"[{""id"": ""SELLER_PACKAGE_TYPE"", ""name"": ""Tipo da embalagem do vendor"", ""value_id"": ""47115156"", ""value_name"": ""Com embalagem adicional"", ""values"": [{""id"": ""47115156"", ""name"": ""Com embalagem adicional"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""BRAND"", ""name"": ""Marca"", ""value_id"": ""29678926"", ""value_name"": ""Bastos"", ""values"": [{""id"": ""29678926"", ""name"": ""Bastos"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""GASKET_TYPE"", ""name"": ""Tipo de junta"", ""value_id"": ""15283572"", ""value_name"": ""Motor"", ""values"": [{""id"": ""15283572"", ""name"": ""Motor"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""HEAD_BOLTS_INCLUDED"", ""name"": ""Parafusos de cabeçote incluídos"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""INMETRO_CERTIFICATION_REGISTRATION_NUMBER"", ""name"": ""Número de registro/certificação INMETRO"", ""value_id"": ""-1"", ""value_name"": null, ""values"": [{""id"": ""-1"", ""name"": null, ""struct"": null}], ""value_type"": ""string""}, {""id"": ""IS_KIT"", ""name"": ""É kit"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""ITEM_CONDITION"", ""name"": ""Condição do item"", ""value_id"": ""2230284"", ""value_name"": ""Novo"", ""values"": [{""id"": ""2230284"", ""name"": ""Novo"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""ORIGIN"", ""name"": ""Origem"", ""value_id"": ""97214"", ""value_name"": ""Brasil"", ""values"": [{""id"": ""97214"", ""name"": ""Brasil"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""PART_NUMBER"", ""name"": ""Número de peça"", ""value_id"": ""44472616"", ""value_name"": ""1515134ML"", ""values"": [{""id"": ""44472616"", ""name"": ""1515134ML"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""SELLER_PACKAGE_HEIGHT"", ""name"": ""Altura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""48 cm"", ""values"": [{""id"": null, ""name"": ""48 cm"", ""struct"": {""number"": 48, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_LENGTH"", ""name"": ""Comprimento da embalagem do vendor"", ""value_id"": null, ""value_name"": ""4 cm"", ""values"": [{""id"": null, ""name"": ""4 cm"", ""struct"": {""number"": 4, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WEIGHT"", ""name"": ""Peso da embalagem do vendor"", ""value_id"": null, ""value_name"": ""549 g"", ""values"": [{""id"": null, ""name"": ""549 g"", ""struct"": {""number"": 549, ""unit"": ""g""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WIDTH"", ""name"": ""Largura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""27 cm"", ""values"": [{""id"": null, ""name"": ""27 cm"", ""struct"": {""number"": 27, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_SKU"", ""name"": ""SKU"", ""value_id"": null, ""value_name"": ""1515134ML"", ""values"": [{""id"": null, ""name"": ""1515134ML"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""USE_TYPE"", ""name"": ""Tipo de uso"", ""value_id"": ""2210135"", ""value_name"": ""Regular"", ""values"": [{""id"": ""2210135"", ""name"": ""Regular"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""VEHICLE_TYPE"", ""name"": ""Tipo de veículo"", ""value_id"": ""11377043"", ""value_name"": ""Carro/Caminhonete"", ""values"": [{""id"": ""11377043"", ""name"": ""Carro/Caminhonete"", ""struct"": null}], ""value_type"": ""list""}]",,2026-01-07 18:24:07.215000+00:00,2026-02-10 12:08:54.819000+00:00,9.0,0.0,0.0,estoque normal
MLB6143823154,Diafragma Membrana Tampa Válvula Fiat Uno Firefly 1.0 3 Cil,MLB63712,Tampas,40.56,40.56,10,0,closed,new,https://internal-shop.mercadoshops.com.br/MLB-6143823154-diafragma-membrana-tampa-valvula-fiat-uno-firefly-10-3-cil-_JM,False,gold_pro,me2,xd_drop_off,,Garantia de fábrica: 90 dias,Bastos Juntas,,"[{""id"": ""SELLER_PACKAGE_TYPE"", ""name"": ""Tipo da embalagem do vendor"", ""value_id"": ""47115156"", ""value_name"": ""Com embalagem adicional"", ""values"": [{""id"": ""47115156"", ""name"": ""Com embalagem adicional"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""BRAND"", ""name"": ""Marca"", ""value_id"": ""17196402"", ""value_name"": ""Bastos Juntas"", ""values"": [{""id"": ""17196402"", ""name"": ""Bastos Juntas"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""CONTAINS_OIL_BAFFLES"", ""name"": ""Contém defletores de óleo"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""GASKETS_INCLUDED"", ""name"": ""Juntas incluídas"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""GROMMETS_INCLUDED"", ""name"": ""Aneles isolantes incluídos"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""ITEM_CONDITION"", ""name"": ""Condição do item"", ""value_id"": ""2230284"", ""value_name"": ""Novo"", ""values"": [{""id"": ""2230284"", ""name"": ""Novo"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""OIL_FILLER_CAP_INCLUDED"", ""name"": ""Tampa de enchimento de óleo incluída"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""ORIGIN"", ""name"": ""Origem"", ""value_id"": ""97214"", ""value_name"": ""Brasil"", ""values"": [{""id"": ""97214"", ""name"": ""Brasil"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""PART_NUMBER"", ""name"": ""Número de peça"", ""value_id"": null, ""value_name"": ""1417923SL"", ""values"": [{""id"": null, ""name"": ""1417923SL"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""SELLER_PACKAGE_HEIGHT"", ""name"": ""Altura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""20 cm"", ""values"": [{""id"": null, ""name"": ""20 cm"", ""struct"": {""number"": 20, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_LENGTH"", ""name"": ""Comprimento da embalagem do vendor"", ""value_id"": null, ""value_name"": ""3 cm"", ""values"": [{""id"": null, ""name"": ""3 cm"", ""struct"": {""number"": 3, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WEIGHT"", ""name"": ""Peso da embalagem do vendor"", ""value_id"": null, ""value_name"": ""300 g"", ""values"": [{""id"": null, ""name"": ""300 g"", ""struct"": {""number"": 300, ""unit"": ""g""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WIDTH"", ""name"": ""Largura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""15 cm"", ""values"": [{""id"": null, ""name"": ""15 cm"", ""struct"": {""number"": 15, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_SKU"", ""name"": ""SKU"", ""value_id"": null, ""value_name"": ""1417923SL"", ""values"": [{""id"": null, ""name"": ""1417923SL"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""VEHICLE_TYPE"", ""name"": ""Tipo de veículo"", ""value_id"": ""11377043"", ""value_name"": ""Carro/Caminhonete"", ""values"": [{""id"": ""11377043"", ""name"": ""Carro/Caminhonete"", ""struct"": null}], ""value_type"": ""list""}]",,2026-01-07 18:16:29.299000+00:00,2026-02-10 12:08:54.819000+00:00,10.0,0.0,0.0,estoque normal
MLB2858880945,Pastilha De Freio Dianteira Teves Argo Bravo Cronos Doblo,MLB47097,Pastilhas de Freios,143.06,143.06,1,0,active,new,https://produto.mercadolivre.com.br/MLB-2858880945-pastilha-de-freio-dianteira-teves-argo-bravo-cronos-doblo-_JM,False,gold_pro,me2,cross_docking,S2185,Garantia do vendedor: 6 meses,SYL,7898500371613,"[{""id"": ""SELLER_PACKAGE_TYPE"", ""name"": ""Tipo da embalagem do vendor"", ""value_id"": ""47115156"", ""value_name"": ""Com embalagem adicional"", ""values"": [{""id"": ""47115156"", ""name"": ""Com embalagem adicional"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""BRAKE_SYSTEM"", ""name"": ""Sistema de freios"", ""value_id"": ""28072237"", ""value_name"": ""TEVES"", ""values"": [{""id"": ""28072237"", ""name"": ""TEVES"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""BRAND"", ""name"": ""Marca"", ""value_id"": ""28546903"", ""value_name"": ""SYL"", ""values"": [{""id"": ""28546903"", ""name"": ""SYL"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""CATALOG_TITLE"", ""name"": ""Título de catálogo"", ""value_id"": null, ""value_name"": ""Pastilha De Freio Dianteira Teves"", ""values"": [{""id"": null, ""name"": ""Pastilha De Freio Dianteira Teves"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""FMSI_NUMBER"", ""name"": ""Código FMSI"", ""value_id"": ""40836944"", ""value_name"": ""08890271748388"", ""values"": [{""id"": ""40836944"", ""name"": ""08890271748388"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""GTIN"", ""name"": ""Código universal de produto"", ""value_id"": null, ""value_name"": ""7898500371613"", ""values"": [{""id"": null, ""name"": ""7898500371613"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""HAS_COMPATIBILITIES"", ""name"": ""Tem compatibilidades"", ""value_id"": ""242085"", ""value_name"": ""Sim"", ""values"": [{""id"": ""242085"", ""name"": ""Sim"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""INCLUDES_WEAR_SENSORS"", ""name"": ""Inclui sensores de desgaste"", ""value_id"": ""242084"", ""value_name"": ""Não"", ""values"": [{""id"": ""242084"", ""name"": ""Não"", ""struct"": null}], ""value_type"": ""boolean""}, {""id"": ""INMETRO_CERTIFICATION_REGISTRATION_NUMBER"", ""name"": ""Número de registro/certificação INMETRO"", ""value_id"": ""-1"", ""value_name"": null, ""values"": [{""id"": ""-1"", ""name"": null, ""struct"": null}], ""value_type"": ""string""}, {""id"": ""ITEM_CONDITION"", ""name"": ""Condição do item"", ""value_id"": ""2230284"", ""value_name"": ""Novo"", ""values"": [{""id"": ""2230284"", ""name"": ""Novo"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""MATERIAL"", ""name"": ""Material"", ""value_id"": ""362188"", ""value_name"": ""Semimetálica"", ""values"": [{""id"": ""362188"", ""name"": ""Semimetálica"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""MODEL"", ""name"": ""Modelo"", ""value_id"": null, ""value_name"": ""2185"", ""values"": [{""id"": null, ""name"": ""2185"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""ORIGIN"", ""name"": ""Origem"", ""value_id"": ""97214"", ""value_name"": ""Brasil"", ""values"": [{""id"": ""97214"", ""name"": ""Brasil"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""PART_NUMBER"", ""name"": ""Número de peça"", ""value_id"": ""9629572"", ""value_name"": ""2185"", ""values"": [{""id"": ""9629572"", ""name"": ""2185"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""POSITION"", ""name"": ""Posição"", ""value_id"": null, ""value_name"": ""Dianteiro"", ""values"": [{""id"": null, ""name"": ""Dianteiro"", ""struct"": null}], ""value_type"": ""list""}, {""id"": ""QUANTITY_OF_PADS"", ""name"": ""Quantidade de pastilhas"", ""value_id"": null, ""value_name"": ""4"", ""values"": [{""id"": null, ""name"": ""4"", ""struct"": null}], ""value_type"": ""number""}, {""id"": ""SELLER_PACKAGE_HEIGHT"", ""name"": ""Altura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""17 cm"", ""values"": [{""id"": null, ""name"": ""17 cm"", ""struct"": {""number"": 17, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_LENGTH"", ""name"": ""Comprimento da embalagem do vendor"", ""value_id"": null, ""value_name"": ""8 cm"", ""values"": [{""id"": null, ""name"": ""8 cm"", ""struct"": {""number"": 8, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WEIGHT"", ""name"": ""Peso da embalagem do vendor"", ""value_id"": null, ""value_name"": ""1630 g"", ""values"": [{""id"": null, ""name"": ""1630 g"", ""struct"": {""number"": 1630, ""unit"": ""g""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_PACKAGE_WIDTH"", ""name"": ""Largura da embalagem do vendor"", ""value_id"": null, ""value_name"": ""13 cm"", ""values"": [{""id"": null, ""name"": ""13 cm"", ""struct"": {""number"": 13, ""unit"": ""cm""}}], ""value_type"": ""number_unit""}, {""id"": ""SELLER_SKU"", ""name"": ""SKU"", ""value_id"": null, ""value_name"": ""S2185"", ""values"": [{""id"": null, ""name"": ""S2185"", ""struct"": null}], ""value_type"": ""string""}, {""id"": ""VEHICLE_TYPE"", ""name"": ""Tipo de veículo"", ""value_id"": ""11377043"", ""value_name"": ""Carro/Caminhonete"", ""values"": [{""id"": ""11377043"", ""name"": ""Carro/Caminhonete"", ""struct"": null}], ""value_type"": ""list""}]",0.77,2022-10-17 02:14:25+00:00,2026-06-08 18:29:14.164000+00:00,1.0,0.0,0.0,estoque baixo
